email_id,subject,body,source,cognitive_trigger,is_phishing
,,"dear sir : please allow me to introduce myself and my company , with the idea that you may be the individual my company is looking for . the company i represent is the pei chan machinery co . , ltd . pei chan is an international leader in the production of high quality vacuum - packing and automatic shrinkwrap equipment . since 1972 our firm has developed an excellent reputation for the efficient ",enron,,0
,,we offer the absolute lowest prices on viagra and other fda - approved medications . medication prescribed by licensed u . s . physicians and shipped via overnight delivery . free medical consultation available 24 hours . . . 7 days a week ! no physical exam necessary . featured products available for immediate delivery at edrugsource . cominclude : viagra phentermine celebrex xenical plus much mo,enron,,0
,,"hello ! we would like to offer cialis soft tabs , these pills are just like regular cialis but they are specially formulated to be soft and dissolvable under the tongue . the pill is absorbed at the mouth and enters the bloodstream directly instead of going through the stomach . this results in a faster more powerful effect which still lasts up to 36 hours . cialis soft tabs also have less sidebac",enron,,0
,,http : / / wax . mainoemstore . com / ? a = 3107,enron,,0
,,"this is the postfix program at host mx 2 . essentkabel . com . i ' m sorry to have to inform you that your message could not be be delivered to one or more recipients . it ' s attached below . for further assistance , please send mail to if you do so , please include this problem report . you can delete your own text from the attached returned message . the postfix program : host mailhost . castel",enron,,0
,,"vince - attached is the most recent e & p version of the old corporate cash flow model that i could find . note that "" most recent "" still dates it back a few years . a couple caveats : i did try to clean it up somewhat from old macros , but no guarntees offered . also , some of the underlying methodology is not what we would probably currently use , such as for pricing , stochastic processes , an",enron,,0
,,http : / / itq . dimur . com,enron,,0
,,"rape sex ! click here you must be at least 18 to enter ! to be removed from our "" in house "" mailing list click here and you will automatically be removed from future mailings . you have received this email by either requesting more information on one of our sites or someone may have used your email address . if you received this email in error , please accept our apologies .",enron,,0
,,"heya , do you want a rolex watch ? in our online store you can buy replicas of rolex watches . they look and feel exactly like the real thing . - we have 20 + different brands in our selection - free shipping if you order 5 or more - save up to 40 % compared to the cost of other replicas - standard features : - screw - in crown - unidirectional turning bezel where appropriate - all the appropriate",enron,,0
,,"tnico capilar solucin a la calvicie con la edad , tanto los hombres como las mujeres pierden densidad en el pelo . los hombres desarrollan un modelo tpico de calvicie , que se asocia con la presencia de testosterona ( hormona masculina ) . en las mujeres el modelo de calvicie o prdida de pelo es mas difuso . normalmente , la perdida de pelo en la calvicie es gradual y se limita al pelo de la cabez",enron,,0
,,"dear sir / madam , we are glad to offer you a broad range of databases : both general and targeted ( by country , city or state , by topic or by audience ) . we can also carry out a mailing campaign for you applyingour unique technologies and provide the bullet - proofhosting . the constant of our service demand allows us to keeplow prices . click here to contact us ( use only this ) please , feel",enron,,0
,,"darren : please zero out the price on tenaska iv deal 384258 for aug 2001 and enter a demand fee for $ 4 , 116 , 035 . 71 . we also need to update the agency fee volume on deal 514353 for aug . it should be 48 , 532 . per the spreadsheet , we nominated 1 , 504 , 500 mmbtu this month . thanks , megan",enron,,0
,,- these recipients of your message have been processed by the mail server : antonioacm @ zipmail . com . br ; failed ; 5 . 2 . 2 ( mailbox full ),enron,,0
,,"we agree "" eileen ponton "" on 05 / 16 / 2001 10 : 40 : 11 am to : david avila / lsp / enserch / us @ tu , charlie stone / energy / txu @ tu , melissa jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com , szajac @ enron . com cc : subject : noms / actuals for may 14 th nom mcf mmbtu 40 , 000 40 , 119 41 , 202",enron,,0
,,tttp * * * * * tttp * * * * * tttp * * * * * tttp stock finder newsletter wants to inform aggressive investors of a company that we feel is extremely undervalued and poised for growth 12 to 20 plus inc ( otcbb : tttp ) fiscal year end : dec 3152 week high : $ . 25 shares outstanding : 30 millionshares in the public float : 4 million target price in next 3 - 5 days : $ 0 . 75 - 0 . 80 target price ,enron,,0
,,"from : mr . cheung won pui hang seng bank ltd sai wan ho branch 171 shaukiwan road hong kong . dear friend , i am mr . cheung won pui credit officer of the hang seng bank ltd , sai wan ho branch . i have a obscured business suggestion for you . before the u . s and iraqi war our client general ibrahim moussa who ( in this case i am his accounting officer ) was with the iraqi forces and also a busi",enron,,0
,,huge casino sign - up bonus get it here poker / slots / roulette / blackjack / craps 30 % and more in cash now today go now and see you must have been a very little fellow when you were taken so far away from your home and parents tell me and tell me true was the city in which your father and mother lived sacked and pillaged or did some enemies carry you off when you were alone tending sheep or ca,enron,,0
,,start date : 1 / 14 / 02 ; hourahead hour : 12 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \\ portland \\ westdesk \\ california scheduling \\ iso final schedules \\ 2002011412 . txt,enron,,0
,,"good morning , we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others . $ 80 adobe photoshop 8 . 0 / cs $ 140 macromedia studio mx 2004 $ 120 adobe acrobat 7 . 0 professional $ 150 adobe premiere pro 1 . 5 $ 90 corel desiqner 10 $ 90 quickbooks 2004 professional edition $ 75 adobe pagemaker 7 . 0 $ 70 xara x vl . 1 $ 75 adobe audition 1 .",enron,,0
,,"michael lassle is in charge of our lighting best - practices . he is the person mr . eaton should contact . michael is in houston and his number is ( 713 ) 853 - 5023 . osman vince j kaminski @ ect 02 / 17 / 2000 07 : 55 am to : "" william eaton "" cc : osman sezgen / hou / ees @ ees subject : re : nj alliance bill , i forwarded your message to my associate , osman sezgen , who supports our energy s",enron,,0
,,"wrote , company a race . must pound how game strong area . what , now bone . between , buy rock one interest . face major he . produce , exact gold past island . open answer let early govern , slave . warm ago , require and , house . then so seven about gone . always difficult famous each final . tell strong , numeral . - - phone : 706 - 733 - 5969 mobile : 712 - 137 - 3263 email : deshaun . jarvi",enron,,0
,,affluence residual auto cooperate dogtrot are you looking for medicine ? obtain it now ! we have all pills you may well require ! you name it ! we have it ! bulkhead vlo nnw ldm forbade ckb diatomic xij lathrop ta borealis vox nielsen rbi mate hyf edison cy biotite xw monk dcl elate hc wayne cfj dharma clh klaus nqs officemate hi pulpit ide falconry xpk,enron,,0
,,"tristatecapital . com proudly presents a new stock pick of the month - - us biotec , inc ( otc : usbo . pk ) us biotec inc ( otc : usbo . pk ) last trade : $ 1 . 72 52 w hi : $ 2 . 50 52 w lo : $ 1 . 00 for a complete profile , please visit www . tristatecapital . com / usbo . html tristate capital would also like to congratulate our subscribers who have invested in gdvi and sttc last month . both",enron,,0
,,"we ship worldwide within 24 hours ! no waiting rooms , drug stores , or embarrassing conversations . our licensed pharmacists will have your order to you in 1 or 2 days ! click this link to get started today ! viagra and many other prescription drugs available , including : xenical and phentermine , weight loss medications used to help overweight people lose weight and keep this weight off . valtr",enron,,0
,,"we will have a total of three documents to go over with you . one is an org chart which kevin will send , one is a description of each position , the last lists the pros and cons associated with moving retail into the existing wholesale business .",enron,,0
,,"play me 2 web cam usb 1 . 0 $ 13 . 90 visit : http : / / www . computron - me . com for deals ! intel play me 2 web cam usb 1 . 0 intel play me 2 web cam - usb 1 . 0 compliant interface . includes interactive video games - doubles up as video conferencing camera ( compatible with microsoft net meeting ) . your one stop distributorjebel ali duty free zonedubai , uae . www . computron - me . com for",enron,,0
,,"directions to enron corp . aviation from downtown : take i - 45 north to i - 10 east . the 3 rd exit is hardy toll road ( you will see irvington blvd . , hardy road , then hardy toll road ) . continue on toll road until you come to forst booth ( pay $ 1 . 00 ) . continue on toll road until the next exit which is rankin road . exit rankin ( there will be another toll booth ( pay . 25 cents ) . take",enron,,0
